CustAcct,CustomerName,ItemCode,ItemType,ItemDescription,ItemExtendedDescription,ItemCategory,CategoryDescription,ItemSubCat,SubCatDescription,SalesClass,CPTaxFlag,CPComFlag,PriceUnit,ListPrice,CurrentPrice,PriceOpt,PriceSource,CurPriceMargin,CurRebateFlag,CurRebateCost,LastPricePaid,LastPriceMargin,LastQtyOrdered,StockUnit,VMIParStock,FirstSaleDate,LastSaleDate,NextSaleDate,CPPrintOnOrderForm,CPPriceOptDesc,CPPriceCtrl,CPPriceOpt,CPPriceBrkt,CPPricePct,CPSpecialPrice,SpecialPriceChgFlag,SpecialPriceMargin,CPNotesDate,CPNotes1,CPNotes2,CPNotes3,CPNotesAddToOrder,MSDSReqdFlag,MSDSCode,MSDSDescription,MSDSDueFlag,MSDSSentFlag,MSDSSentDate,CorpMaxOrderQty,CorpCurrentBudgetQty,CorpLastBudgetQty,SalesmanName,SupplierAcct,SmanCode,SupplierName,CustomerPartNum,SupplierPartNum,JMCatItemFlag,PricingClassDesc,PricingClassCode,CustID,ItemID,ItemSubCatID,SmanID,VendorID,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-SANBAG-CS,I,BAG WAXED SANITARY DISPOSAL,LINER FOR L02062 500/CS,0,,100-P,FEMININE PRODUCTS,,N,Y,CS,46.18,28.57,P30,P30  CProd,29.9965,N,0,28.57,29.9965,1,CS,0,1/28/2026,2/3/2026,,Y,30% Profit Margin,P30,P,,30,0,+,0,1/27/2026,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,260SANBAG,N,(UnAssigned),,11428,112261,769,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-OC1525-CS,I,URINAL FLOOR MATT GREY,6/CS,0,,130-I,BOWL BLOCKS & URINAL SCREENS,,N,Y,CS,143.02,85.81,P25,P25  CProd,24.9971,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,0C1525,N,(UnAssigned),,11428,112371,627,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-VBTTST4375-CS,I,VB TOILET TISSUE 2PLY,4X3.7 96/500,0,,100-F,PAPER TOILET TISSUE,,N,Y,CS,99.93,59.96,P25,P25  CProd,25,N,0,59.96,25,1,CS,0,9/12/2025,9/12/2025,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,VBTTST4375,Y,(UnAssigned),,11428,112394,595,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-JT2750-CS,I,VB TISSUE 2 PLY JRT JR,"WHT 3.3"" X 9"" 12/CS",0,,100-G,PAPERTOILET TISSUE JUMBO,,N,Y,CS,41.18,24.71,P25,P25  CProd,25.0101,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,VBJT2750,Y,(UnAssigned),,11428,112396,596,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-160090-CS,I,TORK OPTICORE TOILET TISSUE,2PLY TOILET TISSUE 12/CS,0,,100-G,PAPERTOILET TISSUE JUMBO,,N,Y,Each,79.07,47.44,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,160090,Y,(UnAssigned),,11428,112397,596,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-HRT8006W4453,I,WHITE ROLL TOWEL,6/CS,0,,100-A,PAPER ROLL TOWEL WHITE,,N,Y,CS,63.82,38.29,P25,P25  CProd,24.9935,N,0,38.29,24.9935,5,CS,0,7/30/2025,4/15/2026,5/19/2026,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,HRT8006W4453,Y,(UnAssigned),,11428,112398,590,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-20542-CS,I,P&G COMET DISINFECTANT BATHRM,CLEANER 3/1GAL CL,0,,130-O,CHEM MGMT SYSTEMS,,N,Y,CS,93.2,56.48,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,20542,N,(UnAssigned),,11428,112438,637,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-95751-EA,I,DISP ECO AIR AIR FRESHENER,,0,,130-X,CHEMICAL AIR FRESHENER,,N,Y,Each,4.27,1.92,P0,P0   CProd,0,N,0,1.92,0,12,Each,0,2/5/2026,2/5/2026,,Y,0% Profit Margin,P0,P,,0,0,+,0,7/31/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,95751,N,(UnAssigned),,11428,112447,715,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-EAF006I036M06,I,ECO AIR COTTON BLOSSOM AIR,FRESHENER 6/CS,0,,130-X,CHEMICAL AIR FRESHENER,,N,Y,CS,57.62,34.57,P25,P25  CProd,24.9928,N,0,34.57,24.9928,1,CS,0,2/5/2026,3/31/2026,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/31/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,EAF006I036M06,N,(UnAssigned),,11428,112448,715,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-EBC72MG-CS,I,ECO BOWL CLIP MANGO,AIR FRESHENER 12/CS,0,,130-I,BOWL BLOCKS & URINAL SCREENS,,N,Y,CS,54.27,32.56,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,EBC72MG,N,(UnAssigned),,11428,112456,627,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,10255400,I,40X48 2 MIL BLACK CANLINER,15/5RL,0,,120-A,CANLINER LOW LINEAR,,N,Y,Each,63.49,38.09,P25,P25  CProd,24.9934,N,0,,,,Each,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,0,7,(No Supplier Assigned),,,N,(UnAssigned),,11428,112562,674,78,0,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-10257300-EA,I,RUBBERMAID MOP BUCKET W/,RINGER 35QT YELLOW,0,,110-A,MOPS,,N,Y,Each,181.11,108.67,P25,P25  CProd,25.0023,N,0,,,,Each,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,1010BW,N,(UnAssigned),,11428,112590,692,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-F00084-CS,I,VB LAVENDER ALL PURP CLEANER,4/1GAL,0,,130-F,CHEMICAL ALL-PURPOSE CLEANER,,N,Y,CS,54.49,32.69,P25,P25  CProd,24.9924,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,F00084,N,(UnAssigned),,11428,112647,624,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-VBUB6704B-CS,I,MANGO URINAL SCREEN,10/BX,0,,130-I,BOWL BLOCKS & URINAL SCREENS,,N,Y,CS,38.13,22.88,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,VBUB6704B,Y,(UnAssigned),,11428,112648,627,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-BOTTLE32-EA,I,BOTTLE PLASTIC 32 OZ,,0,,200-H,BOTTLES & JUGS,,N,Y,Each,2.51,1.51,P25,P25  CProd,25.1656,N,0,,,,Each,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,6/30/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,BOTTLE32,N,(UnAssigned),,11428,112649,713,78,10306,,
UNIVE100,UNIVERSITY CHRISTIAN SCHOOL,ID-R2424N8-CS,I,24x24 8MIC NATURAL CANLINER,1000/CS,0,,120-B,CANLINER HIGH DENSITY,,N,Y,CS,46.31,28.15,S,S    CProd,25.968,N,0,28.15,100,1,CS,0,10/22/2025,10/22/2025,,Y,Use Special Price,S,S,,0,28.15,+,100,10/21/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Eugene Aman,DADEP100,7,DADE PAPER,,R2424N8,N,(UnAssigned),,11428,112875,673,78,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-CM02024S-EA,I,#24 4-PLY COTTON MOPHEAD,,0,,110-A,MOPS,,Y,Y,EA,4.31,3.73,P25,P25  CProd,24.933,N,0,,,,EA,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,D07660,Y,(UnAssigned),,11431,104772,692,11,10306,,
FERNA100,FERNANDINA FIRE STATION,CF-4348-150B-CS,I,43X48 1.5ML  BLK CANLINER,100/CS(55-60 GALLON),0,,120-A,CANLINER LOW LINEAR,,Y,Y,CS,48.51,29.37,P25,P25  CProd,24.9915,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,COAST120,10,COASTAL FILMS OF FLORIDA,,CF-4348-150B-CS,Y,(UnAssigned),,11431,105210,674,11,10649,,
FERNA100,FERNANDINA FIRE STATION,ID-PINKSUDS-CS,I,VIC BAY PINK RAINBOW DISH,DETERGENT #209800-41 4/1GL,0,,130-C,CHEMICAL DISHWASHING DETERGENT,,Y,Y,CS,60.96,36.57,P25,P25  CProd,24.9932,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,K01049,Y,(UnAssigned),,11431,109687,620,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-57446-CS,I,P&G DAWN POT N PAN SOAP PROF,CLOSED LOOP 4/1G,0,,130-C,CHEMICAL DISHWASHING DETERGENT,,Y,Y,CS,182.36,110.49,P25,P25  CProd,24.9977,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,J00169,Y,(UnAssigned),,11431,110235,620,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-CLO-30966-CS,I,CLOROX BLEACH CONC 3/121OZ,,0,,130-M,CHEMICAL BLEACH,,Y,Y,CS,41.89,25.13,P25,P25  CProd,24.9901,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,G00089,Y,(UnAssigned),,11431,110790,635,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ACS-T-460-CS,I,6X9 GENERAL PURPOSE SCOURING,PAD 6/10,0,,110-E,SPONGES,,Y,Y,Each,20.98,12.59,P25,P25  CProd,25.0199,N,0,,,,CASE,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,TRELI100,10,ACS,,S096,Y,(UnAssigned),,11431,111089,697,11,10505,,
FERNA100,FERNANDINA FIRE STATION,ID-NABC-CS,I,NON ACID BOWL CLEANER 12/32,,0,,130-H,CHEMICAL BOWL CLEANER,,Y,Y,CS,70.96,42.57,P25,P25  CProd,24.9941,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,NABC,Y,(UnAssigned),,11431,111213,626,11,10306,,
FERNA100,FERNANDINA FIRE STATION,HD-REN02813-CS,I,23% HYDROCHLORIC BOWL CLEANER,32 OZ 12/CS,0,,130-H,CHEMICAL BOWL CLEANER,,Y,Y,CS,71.07,42.64,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,AMSAN100,10,THE HOME DEPOT PRO INSTITUTIONAL,,REN02813-MS,Y,(UnAssigned),,11431,111423,626,11,10432,,
FERNA100,FERNANDINA FIRE STATION,ID-C00179-CS,I,SPRAY GERMICIDAL CLEANER,4/1GA,0,,130-E,CHEMICAL DISINFECTANT,,Y,Y,CS,113.78,68.27,P25,P25  CProd,25.0037,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,C00179,N,(UnAssigned),,11431,112067,623,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-LIVI2PLY80-CS,I,TOILET TISSUE LIVI 2PLY,4.09X3.75 80/500CT,0,,100-F,PAPER TOILET TISSUE,,Y,Y,CS,132.87,79.72,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,LIVI2PLY80,Y,(UnAssigned),,11431,112240,595,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-VBTTST4375-CS,I,VB TOILET TISSUE 2PLY,4X3.7 96/500,0,,100-F,PAPER TOILET TISSUE,,Y,Y,CS,99.93,59.96,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,VBTTST4375,Y,(UnAssigned),,11431,112394,595,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-HRT8006W4453,I,WHITE ROLL TOWEL,6/CS,0,,100-A,PAPER ROLL TOWEL WHITE,,Y,Y,CS,63.82,38.29,P25,P25  CProd,24.9935,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,HRT8006W4453,Y,(UnAssigned),,11431,112398,590,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-MEDSPONGE-CS,I,VB SPONGE SCRUBBING MEDIUM,DUTY 3.3X9 GRN PAD,0,,110-E,SPONGES,,Y,Y,CS,30.58,18.35,P25,P25  CProd,25.0136,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,VB74MSS,Y,(UnAssigned),,11431,112424,697,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-G00046-CS,I,VB POWDER LAUNDRY DETERGENT,50LB CS,0,,130-C,CHEMICAL LAUNDRY DETERGENT,,Y,Y,CS,94.4,56.64,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,G00046,N,(UnAssigned),,11431,112537,621,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-F00084-CS,I,VB LAVENDER ALL PURP CLEANER,4/1GAL,0,,130-F,CHEMICAL ALL-PURPOSE CLEANER,,Y,Y,CS,54.49,32.69,P25,P25  CProd,24.9924,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,F00084,N,(UnAssigned),,11431,112647,624,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-VBUB6704B-CS,I,MANGO URINAL SCREEN,10/BX,0,,130-I,BOWL BLOCKS & URINAL SCREENS,,Y,Y,CS,38.13,22.88,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,VBUB6704B,Y,(UnAssigned),,11431,112648,627,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-A00050-CS,I,VB CAR WASH & WAX 0824,4/1GAL,0,,130-F,CHEMICAL ALL-PURPOSE CLEANER,,Y,Y,CS,112.62,67.57,P25,P25  CProd,24.9963,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/9/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,A00050,N,(UnAssigned),,11431,112679,624,11,10306,,
FERNA100,FERNANDINA FIRE STATION,ID-COMET21-CS,I,COMET POWDER CLEANSER W/BLEACH,21/OZ,0,,130-M,CHEMICAL BLEACH,,Y,Y,CS,86.02,63.92,P25,P25  CProd,25,N,0,,,,CS,0,,,,Y,25% Profit Margin,P25,P,,25,0,+,0,7/9/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,COMET21,N,(UnAssigned),,11431,112680,635,11,10306,,
PRIPR100,PRI PRODUCTIONS,ABL-P12-BD,I,"1/2"" X 48"" X 250' BUBBLE WRAP",,0,,330-D,BUBBLE,,N,Y,BD,95.39,93.61,P30,P30  CProd,29.9968,N,0,93.61,29.9968,1,BD,0,9/19/2025,9/19/2025,,Y,30% Profit Margin,P30,P,,30,0,+,0,9/18/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,STOROP,10,"STOROPACK, INC.",,L-LD PERF 12 NO SLIT,Y,(UnAssigned),,11432,104457,725,11,10199,,
PRIPR100,PRI PRODUCTIONS,ID-CM02024S-EA,I,#24 4-PLY COTTON MOPHEAD,,0,,110-A,MOPS,,N,Y,EA,4.31,4,P30,P30  CProd,30,N,0,4,30,12,EA,0,2/9/2026,2/9/2026,,Y,,P30,P,,30,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,D07660,Y,(UnAssigned),,11432,104772,692,11,10306,,
PRIPR100,PRI PRODUCTIONS,ID-12J12-CS,I,12oz WHITE FOAM CUP(12JL),DART 1000/CS,0,,220-A,CUPS FOAM,,N,Y,CS,68.34,51.4,P25,P25  CProd,25,N,0,59.32,25,1,CS,0,11/20/2025,11/20/2025,,Y,25% Profit Margin,P25,P,,25,0,+,0,11/19/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,81096,Y,(UnAssigned),,11432,105037,653,11,10306,,
PRIPR100,PRI PRODUCTIONS,ID-Y5-CS,I,5oz TRANSLUCENT CUP DART,2500/CS,0,,220-E,CUPS PLASTIC,,N,Y,CS,169.27,81.34,P30,P30  CProd,29.9975,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,9/17/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,293071,Y,(UnAssigned),,11432,105072,660,11,10306,,
PRIPR100,PRI PRODUCTIONS,CF-4348-150B-CS,I,43X48 1.5ML  BLK CANLINER,100/CS(55-60 GALLON),0,,120-A,CANLINER LOW LINEAR,,N,Y,CS,48.51,31.47,P30,P30  CProd,29.9968,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,9/17/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,COAST120,10,COASTAL FILMS OF FLORIDA,,CF-4348-150B-CS,Y,(UnAssigned),,11432,105210,674,11,10649,,
PRIPR100,PRI PRODUCTIONS,WP-SBF03-CS,I,"3"" STRETCH FILM 120GAX700'",18/CS,0,,350-D,STRETCH FILM HAND,,N,Y,CS,130.4,56.86,P30,P30  CProd,30.0035,N,0,56.86,30.0035,1,CS,0,4/6/2026,4/6/2026,,Y,,P30,P,,30,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,WESPLA,10,WESTERN PLASTICS,,SBF03,Y,(UnAssigned),,11432,105365,738,11,10229,,
PRIPR100,PRI PRODUCTIONS,WP-SBF06-CS,I,"5"" STRETCH FILM 120GAX700'",12/CS,0,,350-D,STRETCH FILM HAND,,N,Y,CS,118.86,45.99,P30,P30  CProd,30.0065,N,0,45.99,30.0065,2,CS,0,11/20/2025,3/4/2026,,Y,30% Profit Margin,P30,P,,30,0,+,0,9/17/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,WESPLA,10,WESTERN PLASTICS,,SBF06,Y,(UnAssigned),,11432,105366,738,11,10229,,
PRIPR100,PRI PRODUCTIONS,WP-18-80-CS,I,STRETCH FILM 20.3 MIC X 1500',4/CS,0,,350-D,STRETCH FILM HAND,,N,Y,CS,101.62,68.06,P30,P30  CProd,30.0029,N,0,61.26,30.0033,2,CS,0,1/6/2026,4/6/2026,4/15/2026,Y,30% Profit Margin,P30,P,,30,0,+,0,1/6/2026,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,WESPLA,10,WESTERN PLASTICS,,PSF03,Y,(UnAssigned),,11432,105434,738,11,10229,,
PRIPR100,PRI PRODUCTIONS,WP-SBF05-CS,I,"5"" STRETCH FILM 80GAX1000'",12/CS,0,,350-D,STRETCH FILM HAND,,N,Y,CS,63.74,50.31,P30,P30  CProd,29.994,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,7/14/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,WESPLA,10,WESTERN PLASTICS,,SBF05,Y,(UnAssigned),,11432,106305,738,11,10229,,
PRIPR100,PRI PRODUCTIONS,ST-ABL-S24P12-BD,I,"1/2"" X 24"" X 250' BUBBLE WRAP","PERF 12""",0,,330-D,BUBBLE,,N,Y,BD,90.89,93.61,P30,P30  CProd,29.9968,N,0,93.61,29.9968,1,BD,0,9/19/2025,9/19/2025,,Y,30% Profit Margin,P30,P,,30,0,+,0,8/8/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,STOROP,10,"STOROPACK, INC.",,L-LD SLIT 24 PERF 12,Y,(UnAssigned),,11432,106778,725,11,10199,,
PRIPR100,PRI PRODUCTIONS,ID-PINKSUDS-CS,I,VIC BAY PINK RAINBOW DISH,DETERGENT #209800-41 4/1GL,0,,130-C,CHEMICAL DISHWASHING DETERGENT,,N,Y,CS,60.96,39.19,P30,P30  CProd,30.0077,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,10/13/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,K01049,Y,(UnAssigned),,11432,109687,620,11,10306,,
PRIPR100,PRI PRODUCTIONS,ID-VBLH243110-CS,I,24x31 1MIL BLACK CANLINER,500/CS (10 GALLON),0,,120-A,CANLINER LOW LINEAR,,N,Y,CS,86.13,55.37,P30,P30  CProd,29.9982,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,9/17/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,VBLH243110B,Y,(UnAssigned),,11432,109787,674,11,10306,,
PRIPR100,PRI PRODUCTIONS,CF-2433-06N-CS,I,24X33 6 MIC NATURAL,1000/CS (12-16 GALLON),0,,120-B,CANLINER HIGH DENSITY,,N,Y,CS,57.96,57.96,i,i    Cust,55.0035,N,0,,,,CS,0,,,,Y,(Use Cust Default),,,,,0,+,0,11/3/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,AMSAN100,10,THE HOME DEPOT PRO INSTITUTIONAL,,TYCVLH2433-06N,Y,(UnAssigned),,11432,109800,673,11,10432,,
PRIPR100,PRI PRODUCTIONS,NB-3940-CS,I,PP HVY WT WHITE FORK 1000/CS,,0,,210-L,CUTLERY,,N,Y,CS,33.33,20.79,P30,P30  CProd,30.0144,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,9/17/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,NUTRIB,10,NUTRI-BON DISTRIBUTING CO.,,3940,Y,(UnAssigned),,11432,110082,666,11,10304,,
PRIPR100,PRI PRODUCTIONS,NB-3942-CS,I,PP HVY WT WHITE SPOON 1000/CS,,0,,210-L,CUTLERY,,N,Y,CS,33.33,20.79,P30,P30  CProd,30.0144,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,9/17/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,NUTRIB,10,NUTRI-BON DISTRIBUTING CO.,,3942,Y,(UnAssigned),,11432,110083,666,11,10304,,
PRIPR100,PRI PRODUCTIONS,NB-3941-CS,I,PP HVY WT WHITE KNIFE 1000/CS,,0,,210-L,CUTLERY,,N,Y,CS,33.33,20.79,P30,P30  CProd,30.0144,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,9/17/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,NUTRIB,10,NUTRI-BON DISTRIBUTING CO.,,3941,Y,(UnAssigned),,11432,110084,666,11,10304,,
PRIPR100,PRI PRODUCTIONS,CF-3340-150B-CS,I,33X40 1.5 MIL BLACK,100/CS (15-20 GALLON),0,,120-A,CANLINER LOW LINEAR,,N,Y,CS,39.31,25.27,P30,P30  CProd,29.996,N,0,,,,CS,0,,,,Y,30% Profit Margin,P30,P,,30,0,+,0,7/14/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,COAST120,10,COASTAL FILMS OF FLORIDA,,TYCVLR3340-150B,Y,(UnAssigned),,11432,110293,674,11,10649,,
