PONumber,PODate,LineNum,LineType,VendorAcct,SupplierPartNum,ItemCode,Description,NumOrdered,ExpReceiveDate,NumReceived,DateReceived,NumBO,BOExpReceiveDate,POCost,Amount,TaxableAmt,TaxFlag,PurchUnitShipWgt,PurchUnitShipCubes,TotalShipWgt,TotalShipCubes,Carrier,StockUnit,PurchUnit,PurchStockMult,StockQtyOrdered,StockQtyReceived,StockQtyBO,PurchCostUnit,PurchCostMult,CostRoundCtrl,StockUnitCost,StockUnitLandedCost,SpecialOrderFlag,SpecialOrderNum,SpecialOrderCustAcct,SpecialOrderCustName,HazMatFlag,HazMatCode,OneTimeCostFlag,,
201184,8/12/2010,15,N,LAGASS,BWK-6900-EA,BWK-6900,JR JUMBO TOILET TISSUE DISPENS,2,,2,8/13/2010,0,,10.12,20.24,0,N,0,0,0,0,BEST WAY,EA,EA,1,2,2,0,EA,1,4,10.12,10.12,N,,,,N,,N,,
201184,8/12/2010,16,I,LAGASS,BWK-6200-CS,BWK-6200,BLEACHED MULTIFOLD TOWEL(4000),6,,6,8/13/2010,0,,18.55,111.3,0,N,0,0,0,0,BEST WAY,CS,CS,1,6,6,0,CS,1,4,18.55,18.55,N,,,,N,,N,,
201185,8/12/2010,1,S,FORPLA,,BK60BK,FP-BK60BK 38X58 BLK 1.0ML(100),50,,50,8/26/2010,0,,11.5,575,0,N,0,0,0,0,BEST WAY,EA,EA,1,50,50,0,EA,1,4,11.5,11.5,Y,104893,UGAAT100,UGA ATHLETICS,N,,N,,
201185,8/12/2010,2,S,FORPLA,,BCRHD3860X,FP-BCRHD3860X 38X60 16MIC(200),10,,10,8/26/2010,0,,18.2,182,0,N,0,0,0,0,BEST WAY,EA,EA,1,10,10,0,EA,1,4,18.2,18.2,Y,104893,UGAAT100,UGA ATHLETICS,N,,N,,
201185,8/12/2010,3,I,FORPLA,FP-BCH40-CS,BCH40,33X39 BLACK CANLINER 1.5ML,25,,25,8/26/2010,0,,9.54,238.5,0,N,0,0,0,0,BEST WAY,CS,CS,1,25,25,0,CS,1,4,9.54,9.54,N,,,,N,,N,,
201185,8/12/2010,4,S,FORPLA,,GR33BL,FP-GR33BL 24X31 .6MIL 500/CS,4,,4,8/26/2010,0,,20.8,83.2,0,N,0,0,0,0,BEST WAY,EA,EA,1,4,4,0,EA,1,4,20.8,20.8,Y,104893,UGAAT100,UGA ATHLETICS,N,,N,,
201186,8/12/2010,1,S,FORPLA,,53X58 2MIL,FP-53X58 2.0MIL CANLINER(50),450,9/24/2010,450,9/27/2010,0,,13.94,6273,0,N,0,0,0,0,BEST WAY,EA,EA,1,450,450,0,EA,1,4,13.94,13.94,Y,104892,UGAAT100,UGA ATHLETICS,N,,N,,
201173-1,8/9/2010,1,I,FORPLA,FP-BR37RD-CS,BR37RD,16X14X36 BROWN 30GL (250),3,,3,9/7/2010,0,,15.32,45.96,0,N,0,0,0,0,BEST WAY,CS,CS,1,3,3,0,CS,1,4,15.32,15.32,N,,,,N,,N,,
201187,8/13/2010,1,I,CLEPAK,CPP-P117A-CS,P117A,BOWL BRITE BOWL CLEANER 27%,2,,2,8/20/2010,0,,15.9,31.8,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,15.9,15.9,N,,,,N,,N,,
201187,8/13/2010,2,I,CLEPAK,CPP-P508B-CS,P508B,ULTRA BRITE FLOOR FINISH,3,,3,8/20/2010,0,,38,114,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,38,38,N,,,,N,,N,,
201187,8/13/2010,3,S,CLEPAK,,P153B,CPP-P153 CARPET EXTRACTION(4),5,,5,8/20/2010,0,,21.6,108,0,N,0,0,0,0,Best Way,EA,EA,1,5,5,0,EA,1,4,21.6,21.6,Y,104893,UGAAT100,UGA ATHLETICS,N,,N,,
201187,8/13/2010,4,I,CLEPAK,ABRL-S24P12-BD,CP66RLAB24,"1/2"" X 24"" X 125FT BUBBLE WRAP",4,,4,8/20/2010,0,,21.8,87.2,0,N,0,0,0,0,Best Way,BD,BD,1,4,4,0,BD,1,4,21.8,21.8,N,,,,N,,N,,
201187,8/13/2010,5,I,CLEPAK,ST-ABL-S24P12-BD,CP66LAB48 SLIT 24,"1/2"" X 24"" X 250' BUBBLE WRAP",3,,3,8/20/2010,0,,43.6,130.8,0,N,0,0,0,0,Best Way,BD,BD,1,3,3,0,BD,1,4,43.6,43.6,N,,,,N,,N,,
201187,8/13/2010,6,I,CLEPAK,ABL-P12-BD,CP66LAB48,"1/2"" X 48"" X 250' BUBBLE WRAP",4,,4,8/20/2010,0,,43.6,174.4,0,N,0,0,0,0,Best Way,BD,BD,1,4,4,0,BD,1,4,43.6,43.6,N,,,,N,,N,,
201187,8/13/2010,7,I,CLEPAK,ST-AK7SS-50-CS,CP00SS7,14.5X20 SELF SEAL BUBBLE MAILR,1,,1,8/20/2010,0,,26.37,26.37,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,26.37,26.37,N,,,,N,,N,,
201187,8/13/2010,8,I,CLEPAK,ST-518921-EA,CP0001,20CU FT LOOSE FILL,40,,0,8/20/2010,40,,12,0,0,N,0,0,0,0,Best Way,BG,BG,1,40,0,40,BG,1,4,12,12,N,,,,N,,N,,
201187,8/13/2010,9,I,CLEPAK,ABS-S12P12-BD,CP66SAB48 SLIT 12,"3/16"" X 12"" X 500' BUBBLE WRAP",3,,3,8/20/2010,0,,61.75,185.25,0,N,0,0,0,0,Best Way,BD,BD,1,3,3,0,BD,1,4,61.75,61.75,N,,,,N,,N,,
201181,8/11/2010,3,I,SAAFEL,SP-91020G-CS,5001715,9X10-3/4 GOLD FOIL POP UP,1,,1,9/1/2010,0,,69.48,69.48,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,69.48,69.48,N,,,,N,,N,,
201188,8/13/2010,1,N,LAGASS,SAN-R200XC-EA,SAN-R200XC,SINGLE ROLL TISSUE CHROME,2,,2,8/16/2010,0,,7.96,15.92,0,N,0,0,0,0,BEST WAY,EA,EA,1,2,2,0,EA,1,4,7.96,7.96,N,,,,N,,N,,
201188,8/13/2010,2,I,LAGASS,CLO-35306-CS,CLO-35306,FORMULA 409 CLNR/DEG. 12/32OZ,1,,1,8/16/2010,0,,29.75,29.75,0,N,0,0,0,0,BEST WAY,CS,CS,1,1,1,0,CS,1,4,29.75,29.75,N,,,,N,,N,,
201188,8/13/2010,3,I,LAGASS,SW-36 WHITE-RL,BWK BUTCH3640900,BUTCHER PAPER,2,,2,8/16/2010,0,,30.43,60.86,0,N,0,0,0,0,BEST WAY,RL,RL,1,2,2,0,RL,1,4,30.43,30.43,N,,,,N,,N,,
201188,8/13/2010,4,I,LAGASS,HD-REN03931-EA,BRU-20224,"24"" BLACK TAMPICO FIBRE BROOM",6,,6,8/16/2010,0,,7.77,46.62,0,N,0,0,0,0,BEST WAY,EA,EA,1,6,6,0,EA,1,4,7.77,7.77,N,,,,N,,N,,
201188,8/13/2010,5,I,LAGASS,HD-REN03986-CS,BRU 136,"METAL TIP HANDLE 15/16"" X 60""",1,,1,8/16/2010,0,,27.72,27.72,0,N,0,0,0,0,BEST WAY,EA,CS,12,12,12,0,CS,1,4,2.31,2.31,N,,,,N,,N,,
201188,8/13/2010,6,S,LAGASS,,DIA 060402,DIA-06042 DIAL 7.5OZ PUMP(12),2,,2,8/16/2010,0,,14.25,28.5,0,N,0,0,0,0,BEST WAY,EA,EA,1,2,2,0,EA,1,4,14.25,14.25,Y,104896,UGAAT100,UGA ATHLETICS,N,,N,,
201188,8/13/2010,7,S,LAGASS,,DIA-06044,DIA-06044 DIAL 16OZ PUMP(12),2,,2,8/16/2010,0,,21,42,0,N,0,0,0,0,BEST WAY,EA,EA,1,2,2,0,EA,1,4,21,21,Y,104896,UGAAT100,UGA ATHLETICS,N,,N,,
201188,8/13/2010,8,I,LAGASS,ID-CM02032S-EA,CM2032S,#32 4-PLY COTTON MOPHEAD,1,,1,8/16/2010,0,,30.28,30.28,0,N,0,0,0,0,BEST WAY,EA,CS,12,12,12,0,CS,1,4,2.5233,2.5233,N,,,,N,,N,,
201188,8/13/2010,9,S,LAGASS,,GOJ 9011-12,GOJ-9011-12 PURELL SANIT(12/35,1,,1,8/16/2010,0,,35.21,35.21,0,N,0,0,0,0,BEST WAY,EA,EA,1,1,1,0,EA,1,4,35.21,35.21,Y,104875,520200,AGGRESSIVE SIGNS,N,,N,,
201188,8/13/2010,10,S,LAGASS,,SCA 32XPS,SCA-32XPS TORK NAP DISP BLACK,3,,3,8/16/2010,0,,7.89,23.67,0,N,0,0,0,0,BEST WAY,EA,EA,1,3,3,0,EA,1,4,7.89,7.89,Y,104903,SANDW100,THE SANDWICH COMPANY,N,,N,,
201188,8/13/2010,11,I,LAGASS,PGC-02613-CS,PGC 02613,DAWN DISH DETERGENT(3/1GL),1,,1,8/16/2010,0,,32.39,32.39,0,N,0,0,0,0,BEST WAY,CS,CS,1,1,1,0,CS,1,4,32.39,32.39,N,,,,N,,N,,
201188,8/13/2010,12,I,LAGASS,HD-REN02622-EA,UNS-1490,"60"" SWIVEL CLIP ON MOP HANDLE",6,,6,8/16/2010,0,,7.12,42.72,0,N,0,0,0,0,BEST WAY,EA,EA,1,6,6,0,EA,1,4,7.12,7.12,N,,,,N,,N,,
201189,8/16/2010,1,S,PASHAR,,,10CR VISE GRIP PLIER,1,,1,8/16/2010,0,,8.39,8.39,0,N,0,,0,0,BEST WAY,1,1,1,1,1,0,1,1,4,8.39,8.39,N,,,,N,,N,,
201190,8/16/2010,1,I,SAAFEL,DRK-94430-CS,2029077,LEMON PLEDGE FURNITURE POLISH,20,,20,8/23/2010,0,,29.99,599.8,0,N,0,0,0,0,Best Way,CS,CS,1,20,20,0,CS,1,4,29.99,29.99,N,,,,N,,N,,
201190,8/16/2010,2,S,SAAFEL,,5047213,CLO-88320 SOS PADS 12/15PK,1,,1,8/23/2010,0,,28.45,28.45,0,N,0,0,0,0,Best Way,EA,EA,1,1,1,0,EA,1,4,28.45,28.45,Y,104897,UGAAT100,UGA ATHLETICS,N,,N,,
201190,8/16/2010,3,S,SAAFEL,,5064182,GOJ-5163-03 HAIR/BODY WASH,16,,16,8/23/2010,0,,32.97,527.52,0,N,0,0,0,0,Best Way,EA,EA,1,16,16,0,EA,1,4,32.97,32.97,Y,104897,UGAAT100,UGA ATHLETICS,N,,N,,
201192,8/16/2010,1,I,RESTA100,RD-601-BX,721970002572,4.5 X 3.5 FRENCH FRY BAG 1M/CS,6,,6,8/17/2010,0,,6.15,36.9,0,N,0,0,0,0,Best Way,BX,BX,1,6,6,0,BX,1,4,6.15,6.15,N,,,,N,,N,,
201192,8/16/2010,2,S,RESTA100,,24 OZ ICE SCOOP,24 OZ ICE SCOOPS HVY PLST.,6,,6,8/17/2010,0,,6.63,39.78,0,N,0,0,0,0,Best Way,EA,EA,1,6,6,0,EA,1,4,6.63,6.63,Y,104875,520200,AGGRESSIVE SIGNS,N,,N,,
201192,8/16/2010,3,S,RESTA100,,16OZ RED CUPS,16 OZ RED PLASTIC CUP 432/CS,1,,1,8/17/2010,0,,23.47,23.47,0,N,0,0,0,0,Best Way,EA,EA,1,1,1,0,EA,1,4,23.47,23.47,Y,104875,520200,AGGRESSIVE SIGNS,N,,N,,
201192,8/16/2010,4,S,RESTA100,,RED SOLO CUP,RD-16OZ RED SOLO CUPS,3,,3,8/17/2010,0,,54.71,164.13,0,N,0,0,0,0,Best Way,EA,EA,1,3,3,0,EA,1,4,54.71,54.71,Y,104891,UGAAT100,UGA ATHLETICS,N,,N,,
201194,8/16/2010,1,I,UNVSOU,US-1418BELL-EA,1/4X1/8,1/4x1/8 BELL REDUCER,100,,100,8/18/2010,0,,0.67,67,0,N,0,0,0,0,Best Way,EA,EA,1,100,100,0,EA,1,4,0.67,0.67,N,,,,N,,N,,
201194,8/16/2010,2,I,UNVSOU,US-1418BUSH-EA,1/4X1/8,1/4x1/8 BUSHING,50,,50,8/18/2010,0,,0.6,30,0,N,0,0,0,0,Best Way,EA,EA,1,50,50,0,EA,1,4,0.6,0.6,N,,,,N,,N,,
201194,8/16/2010,3,I,UNVSOU,US-1218BUSH-EA,1/2X1/8,1/2x1/8 BUSHING,50,,50,8/18/2010,0,,0.6,30,0,N,0,0,0,0,Best Way,EA,EA,1,50,50,0,EA,1,4,0.6,0.6,N,,,,N,,N,,
201194,8/16/2010,4,I,UNVSOU,US-1250 PLUG-EA,1/8 PLUG,1/8 PLUG,100,,100,8/18/2010,0,,0.31,31,0,N,0,0,0,0,Best Way,EA,EA,1,100,100,0,EA,1,4,0.31,0.31,N,,,,N,,N,,
201194,8/16/2010,5,I,UNVSOU,US-1250 CPLG-EA,"1/8""COUPLING","1/8"" STEEL COUPLING",100,,89,8/18/2010,0,,0.39,34.71,0,N,0,0,0,0,Best Way,EA,EA,1,100,89,0,EA,1,4,0.39,0.39,N,,,,N,,N,,
201194,8/16/2010,6,I,UNVSOU,US-1250-90EL-EA,1/890EL,1/8 90DEG EL.,10,,10,8/18/2010,0,,0.52,5.2,0,N,0,0,0,0,Best Way,EA,EA,1,10,10,0,EA,1,4,0.52,0.52,N,,,,N,,N,,
201194,8/16/2010,7,I,UNVSOU,US-18112NIPP-EA,1/8X1-1/2,1/8x1-1/2 NIPPLE,25,,25,8/18/2010,0,,0.35,8.75,0,N,0,0,0,0,Best Way,EA,EA,1,25,25,0,EA,1,4,0.35,0.35,N,,,,N,,N,,
201194,8/16/2010,8,I,UNVSOU,US-1812NIPP-EA,1/8X2 NIPPLE,1/8x12 NIPPLE,10,,10,8/18/2010,0,,1.22,12.2,0,N,0,0,0,0,Best Way,EA,EA,1,10,10,0,EA,1,4,1.22,1.22,N,,,,N,,N,,
201194,8/16/2010,9,I,UNVSOU,US-145NIPP-EA,1/4X5 NIPPLE,1/4x5 NIPPLE,25,,25,8/18/2010,0,,0.89,22.25,0,N,0,0,0,0,Best Way,EA,EA,1,25,25,0,EA,1,4,0.89,0.89,N,,,,N,,N,,
201194,8/16/2010,10,I,UNVSOU,US-146NIPP-EA,1/4X6 NIPPLE,1/4x6 NIPPLE,50,,50,8/18/2010,0,,0.83,41.5,0,N,0,0,0,0,Best Way,EA,EA,1,50,50,0,EA,1,4,0.83,0.83,N,,,,N,,N,,
201194,8/16/2010,11,I,UNVSOU,US-1412NIPP-EA,1/4X12 NIPPL,1/4x12 NIPPLE,10,,10,8/18/2010,0,,1.47,14.7,0,N,0,0,0,0,Best Way,EA,EA,1,10,10,0,EA,1,4,1.47,1.47,N,,,,N,,N,,
201194,8/16/2010,12,I,UNVSOU,US-375 CPLG-EA,3/8 COUPLING,3/8 COUPLING,30,,30,8/18/2010,0,,0.51,15.3,0,N,0,0,0,0,Best Way,EA,EA,1,30,30,0,EA,1,4,0.51,0.51,N,,,,N,,N,,
201194,8/16/2010,13,I,UNVSOU,US-346NIPP-EA,US-346NIPP-EA,3/4x6 NIPPLE,25,,25,8/18/2010,0,,0.61,15.25,0,N,0,0,0,0,Best Way,EA,EA,1,25,25,0,EA,1,4,0.61,0.61,N,,,,N,,N,,
201194,8/16/2010,14,I,UNVSOU,US-125NIPP-EA,US-125NIPP-EA,1/2x5 NIPPLE,25,,25,8/18/2010,0,,0.43,10.75,0,N,0,0,0,0,Best Way,EA,EA,1,25,25,0,EA,1,4,0.43,0.43,N,,,,N,,N,,
201195,8/16/2010,1,S,WALMAR,,,LASKO WIND MACH. FANS,2,,2,8/16/2010,0,,26.75,53.5,0,N,0,,0,0,Best Way,EA,EA,1,2,2,0,EA,1,4,26.75,26.75,N,,,,N,,N,,
201196,8/16/2010,1,I,CONRIG,SHACKLE-6250-EA,"5/8""SHACKLE","5/8"" SCREW PIN ANCHOR SHACKLE",8,,8,8/16/2010,0,,12.95,103.6,0,N,0,0,0,0,Best Way,EA,EA,1,8,8,0,EA,1,4,12.95,12.95,N,,,,N,,N,,
201193,8/16/2010,1,I,SAAFEL,SG-4053330-EA,4053330,"18""X500' STANDARD ALUMINUM",2,,2,8/18/2010,0,,15.6,31.2,0,N,0,0,0,0,Best Way,EA,EA,1,2,2,0,EA,1,4,15.6,15.6,N,,,,N,,N,,
201193,8/16/2010,2,N,SAAFEL,GOJ-7272-CS,5003323,GOJO SUPRO LIQUID SOAP 4/2000M,2,,2,8/18/2010,0,,59.41,118.82,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,59.41,59.41,N,,,,N,,N,,
201193,8/16/2010,3,I,SAAFEL,SCA-RK350A-CS,5331363,"8""X350' SECOND NATURE ROLL",5,,5,8/18/2010,0,,22.31,111.55,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,22.31,22.31,N,,,,N,,N,,
201193,8/16/2010,4,I,SAAFEL,FK-ASB200PP-CS,2108976,2OZ TRANS PORTION CUP(10/250),1,,1,8/18/2010,0,,22.68,22.68,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,22.68,22.68,N,,,,N,,N,,
201193,8/16/2010,5,I,SAAFEL,SP-803-BX,5265606,4-7/8x4 LARGE FRENCH  FRY BAG,2,,2,8/18/2010,0,,13.93,27.86,0,N,0,0,0,0,Best Way,BX,BX,1,2,2,0,BX,1,4,13.93,13.93,N,,,,N,,N,,
201193,8/16/2010,6,I,SAAFEL,SF-41232-CS,5266626,"8""x600' NATURAL ROLL TOWEL(12",3,,2,8/18/2010,0,,27.83,55.66,0,N,0,0,0,0,Best Way,CS,CS,1,3,2,0,CS,1,4,27.83,27.83,N,,,,N,,N,,
201193,8/16/2010,7,I,SAAFEL,GNP-SN203VW-CS,5467392,"9.25"" X 9.25"" 3 COMPARTMENT",12,,12,8/18/2010,0,,11.75,141,0,N,0,0,0,0,Best Way,CS,CS,1,12,12,0,CS,1,4,11.75,11.75,N,,,,N,,N,,
201193,8/16/2010,8,I,SAAFEL,SF-32013-CS,5314018,"CELLU 12""X17"" WHITE FULL FOLD",7,,7,8/18/2010,0,,35.84,250.88,0,N,0,0,0,0,Best Way,CS,CS,1,7,7,0,CS,1,4,35.84,35.84,N,,,,N,,N,,
201193,8/16/2010,9,I,SAAFEL,HOS-08411-BX,2058619,HOSPECO 4OZ CHERRY BOWL BLOCK,1,,1,8/18/2010,0,,6.87,6.87,0,N,0,0,0,0,Best Way,BX,BX,1,1,1,0,BX,1,4,6.87,6.87,N,,,,N,,N,,
201193,8/16/2010,10,I,SAAFEL,ID-DAWN5-CS,2126047,P&G 5GAL DAWN DISH DETERGENT,1,,1,8/18/2010,0,,54.24,54.24,0,N,0,0,0,0,Best Way,PL,PL,1,1,1,0,PL,1,4,54.24,54.24,N,,,,N,,N,,
201193,8/16/2010,11,I,SAAFEL,SF-73230-CS,5466066,"STEFCO 9""X9.25"" WHITE BEVERAGE",3,,3,8/18/2010,0,,10.26,30.78,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,10.26,10.26,N,,,,N,,N,,
201193,8/16/2010,12,I,SAAFEL,GNP-SN200VW-CS,5467391,"9.25"" X 9.25"" x 3"" 1 COMP WHT",4,,4,8/18/2010,0,,11.75,47,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,11.75,11.75,N,,,,N,,N,,
201193,8/16/2010,13,I,SAAFEL,CLO-02490-CS,5008510,CLOROX BLEACH 6/96OZ,5,,5,8/18/2010,0,,10.43,52.15,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,10.43,10.43,N,,,,N,,N,,
201193,8/16/2010,14,I,SAAFEL,DR-9PWCR-CS,2025958,"9"" FOAM PLATE DART 500/CS",2,,2,8/18/2010,0,,13.26,26.52,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,13.26,13.26,N,,,,N,,N,,
201191,8/16/2010,1,N,LAGASS,HFM-601SE1014-CS,HFM 601SE1014,10 X 14 WHITE PLACEMATS (1M),1,,1,8/17/2010,0,,13.85,13.85,0,N,0,0,0,0,BEST WAY,CS,CS,1,1,1,0,CS,1,4,13.85,13.85,N,,,,N,,N,,
201191,8/16/2010,2,I,LAGASS,SP-ASL2-CS,FAB XL250PC,FLAT LID FOR PC200FAB(2500),1,,1,8/17/2010,0,,23.69,23.69,0,N,0,0,0,0,BEST WAY,CS,CS,1,1,1,0,CS,1,4,23.69,23.69,N,,,,N,,N,,
201191,8/16/2010,3,I,LAGASS,AP-2TCW84-CS,2TCW84,"84"" ROUND WHITE PLASTIC T/C(12",2,,2,8/17/2010,0,,24.87,49.74,0,N,0,0,0,0,BEST WAY,CS,CS,1,2,2,0,CS,1,4,24.87,24.87,N,,,,N,,N,,
201191,8/16/2010,4,I,LAGASS,APM-250GREEN-CS,EVERSOFT,TOILET TISSUE 500SHT 2-PLY(96),2,,2,8/17/2010,0,,32.99,65.98,0,N,0,0,0,0,BEST WAY,CS,CS,1,2,2,0,CS,1,4,32.99,32.99,N,,,,N,,N,,
201191,8/16/2010,5,I,LAGASS,BWK-6200-CS,BWK-6200,BLEACHED MULTIFOLD TOWEL(4000),4,,4,8/17/2010,0,,18.55,74.2,0,N,0,0,0,0,BEST WAY,CS,CS,1,4,4,0,CS,1,4,18.55,18.55,N,,,,N,,N,,
201191,8/16/2010,6,I,LAGASS,KCC-91757-CS,KCC 91757,SANITUFF CLNSR W/GRIT (2/3.5L),3,,3,8/17/2010,0,,47.57,142.71,0,N,0,0,0,0,BEST WAY,CS,CS,1,3,3,0,CS,1,4,47.57,47.57,N,,,,N,,N,,
201191,8/16/2010,7,I,LAGASS,ID-32SL1-CS,DCC 32SL,STRAW SLOTTED TRAN LID(32TJ32),8,,8,8/17/2010,0,,13.25,106,0,N,0,0,0,0,BEST WAY,CS,CS,1,8,8,0,CS,1,4,13.25,13.25,N,,,,N,,N,,
201191,8/16/2010,8,I,LAGASS,MOR-D1213-CS,MOR-D1213,NAPKIN-DISPENSER-12X13(24/250),2,,2,8/17/2010,0,,28.7,57.4,0,N,0,0,0,0,BEST WAY,CS,CS,1,2,2,0,CS,1,4,28.7,28.7,N,,,,N,,N,,
201191,8/16/2010,9,I,LAGASS,ID-20J16-CS,DCC 20J16,20OZ WHITE FOAM CUP(16SL),2,,2,8/17/2010,0,,16.32,32.64,0,N,0,0,0,0,BEST WAY,CS,CS,1,2,2,0,CS,1,4,16.32,16.32,N,,,,N,,N,,
201191,8/16/2010,10,I,LAGASS,ID-32TJ32-CS,DCC 32TJ32,32OZ WHITE FOAM CUP(32SL),5,,5,8/17/2010,0,,25.3,126.5,0,N,0,0,0,0,BEST WAY,CS,CS,1,5,5,0,CS,1,4,25.3,25.3,N,,,,N,,N,,
201191,8/16/2010,11,I,LAGASS,BWK-0109-CS,15905884,"6X6X3"" WHITE FOAM SANDWICH",2,,2,8/17/2010,0,,17.45,34.9,0,N,0,0,0,0,BEST WAY,CS,CS,1,2,2,0,CS,1,4,17.45,17.45,N,,,,N,,N,,
201191,8/16/2010,12,I,LAGASS,JET-WV54N-BX,JET WV54N,"10-1/4"" GIANT RED STRAW",1,,1,8/17/2010,0,,11.02,11.02,0,N,0,0,0,0,BEST WAY,BX,CS,4,4,4,0,CS,1,4,2.755,2.755,N,,,,N,,N,,
201191,8/16/2010,13,I,LAGASS,ID-44TJ32-CS,DCC 44TJ32,DART 44OZ WHITE FOAM CUP,4,,4,8/17/2010,0,,25.15,100.6,0,N,0,0,0,0,BEST WAY,CS,CS,1,4,4,0,CS,1,4,25.15,25.15,N,,,,N,,N,,
201191,8/16/2010,14,I,LAGASS,KCC-05812-CS,KCC 05812,WYPALL L30 WHITE WIPER 12/90'S,2,,2,8/17/2010,0,,34.09,68.18,0,N,0,0,0,0,BEST WAY,CS,CS,1,2,2,0,CS,1,4,34.09,34.09,N,,,,N,,N,,
201197,8/17/2010,1,S,PASHAR,,1522275,PS-WD40 8OZ W/STRAW,1,,1,8/17/2010,0,,41.88,41.88,0,N,0,0,0,0,BEST WAY,EA,EA,1,1,1,0,EA,1,4,41.88,41.88,Y,104928,777300,SOS ACADEMY,N,,N,,
201197,8/17/2010,2,S,PASHAR,,9014,"PH-9014 14"" BLACK PVC DIP GLOV",4,,4,8/17/2010,0,,1.14,4.56,0,N,0,0,0,0,BEST WAY,EA,EA,1,4,4,0,EA,1,4,1.14,1.14,Y,104928,777300,SOS ACADEMY,N,,N,,
201198,8/17/2010,1,S,DISLAB,,DL-2X3-1/2,DL-2X3-1/2 RED FLO LABEL(1000,1,,1,8/20/2010,0,,59.61,59.61,0,N,0,0,0,0,UPS,EA,EA,1,1,1,0,EA,1,4,59.61,59.61,Y,104934,536070,RED OAK INDUSTRIES,N,,N,,
201199,8/17/2010,1,S,PALME100,,T208BK,PF-T208BK MECH HANDS FREE DISP,3,,3,8/24/2010,0,,52.52,157.56,0,N,0,0,0,0,Best Way,EA,EA,1,3,3,0,EA,1,4,52.52,52.52,Y,104939,JACKS100,JACK'S SANDWICH SHOP,N,,N,,
201200,8/17/2010,1,I,UNISOU,US-HWT750B10-CS,10521850,10 X 750FT WHITE ROLL TOWEL,3,,3,8/18/2010,0,,34.75,104.25,0,N,0,0,0,0,THEIR TRUCK/PICKUP,CS,CS,1,3,3,0,CS,1,4,34.75,34.75,N,,,,N,,N,,
201200,8/17/2010,2,I,UNISOU,REN04014-DR,10033456,100# FLOOR MASTER SWEEPING,2,,2,8/18/2010,0,,25.98,51.96,0,N,0,0,0,0,THEIR TRUCK/PICKUP,BX,BX,1,2,2,0,BX,1,4,25.98,25.98,N,,,,N,,N,,
201200,8/17/2010,3,I,UNISOU,US-30NVC1216-CS,10023274,12X16 LAMINATED POLY-NYLON,2,,2,8/18/2010,0,,70.91,141.82,0,N,0,0,0,0,THEIR TRUCK/PICKUP,CS,CS,1,2,2,0,CS,1,4,70.91,70.91,N,,,,N,,N,,
201200,8/17/2010,4,I,UNISOU,ID-182020-CS,10384462,15X17 2-PLY NAPKIN 3000/CS,2,,2,8/18/2010,0,,37.25,74.5,0,N,0,0,0,0,THEIR TRUCK/PICKUP,CS,CS,1,2,2,0,CS,1,4,37.25,37.25,N,,,,N,,N,,
201200,8/17/2010,5,I,UNISOU,JRT-8002S-CS,10519095,"4"" X 1000'2-PLY TOILET TISSUE",15,,15,8/18/2010,0,,21.51,322.65,0,N,0,0,0,0,THEIR TRUCK/PICKUP,CS,CS,1,15,15,0,CS,1,4,21.51,21.51,N,,,,N,,N,,
201200,8/17/2010,6,I,UNISOU,KC-02021-CS,10051214,"8""X400' BROWN ROLL TOWEL 12/CS",15,,15,8/18/2010,0,,26.81,402.15,0,N,0,0,0,0,THEIR TRUCK/PICKUP,CS,CS,1,15,15,0,CS,1,4,26.81,26.81,N,,,,N,,N,,
201200,8/17/2010,7,I,UNISOU,BOX-12126-EA,10123057,CORRUGATED BOX,150,,150,8/18/2010,0,,0.5,75,0,N,0,0,0,0,THEIR TRUCK/PICKUP,EA,EA,1,150,150,0,EA,1,4,0.5,0.5,N,,,,N,,N,,
201200,8/17/2010,8,I,UNISOU,BOX-888-EA,10167918,"CORRUGATED BOX SCORED @ 6""",150,,150,8/18/2010,0,,0.27,40.5,0,N,0,0,0,0,THEIR TRUCK/PICKUP,EA,EA,1,150,150,0,EA,1,4,0.27,0.27,N,,,,N,,N,,
201200,8/17/2010,9,I,UNISOU,SB-BLEACH-CS,10306152,HOUSEHOLD BLEACH 5.25% (6/1GL),3,,3,8/18/2010,0,,7.59,22.77,0,N,0,0,0,0,THEIR TRUCK/PICKUP,CS,CS,1,3,3,0,CS,1,4,7.59,7.59,N,,,,N,,N,,
